% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
1.345	1	5	135	6	5	28	749	0
1.345	1	6	135	6	3	28	749	0
1.346	1	4	135	7	4	28	749	0
1.346	1	5	135	7	5	28	749	0
1.346	1	6	135	7	3	28	749	0
1.347	1	4	135	8	4	28	749	0
1.347	1	5	135	8	5	28	749	0
1.347	1	6	135	8	3	28	749	0
1.348	1	6	135	9	3	28	2292	0
1.349	1	6	135	10	3	28	2292	0
1.35	1	5	136	1	5	28	1095	0
1.35	1	6	136	1	3	28	1095	0
1.351	1	5	136	2	5	28	1095	0
1.351	1	6	136	2	3	28	1095	0
1.352	1	5	136	3	5	28	1095	0
1.352	1	6	136	3	3	28	1095	0
1.353	1	5	136	4	5	28	1095	0
1.353	1	6	136	4	3	28	1095	0
1.354	1	5	136	5	5	28	1095	0
1.354	1	6	136	5	3	28	1095	0
1.355	1	4	136	6	4	28	749	0
1.355	1	5	136	6	5	28	749	0
1.355	1	6	136	6	3	28	749	0
1.356	1	4	136	7	4	28	749	0
1.356	1	5	136	7	5	28	749	0
1.356	1	6	136	7	3	28	749	0
1.357	1	4	136	8	4	28	749	0
1.357	1	5	136	8	5	28	749	0
1.357	1	6	136	8	3	28	749	0
1.358	1	5	136	9	5	28	1095	0
1.358	1	6	136	9	3	28	1095	0
1.359	1	5	136	10	5	28	1095	0
1.359	1	6	136	10	3	28	1095	0
1.36	1	5	137	1	5	28	1095	0
1.36	1	6	137	1	3	28	1095	0
1.361	1	5	137	2	5	28	1095	0
1.361	1	6	137	2	3	28	1095	0
1.362	1	5	137	3	5	28	1095	0
1.362	1	6	137	3	3	28	1095	0
1.363	1	5	137	4	5	28	1095	0
1.363	1	6	137	4	3	28	1095	0
1.364	1	5	137	5	5	28	1095	0
1.364	1	6	137	5	3	28	1095	0
1.365	1	4	137	6	4	28	749	0
1.365	1	5	137	6	5	28	749	0
1.365	1	6	137	6	3	28	749	0
1.366	1	4	137	7	4	28	749	0
1.366	1	5	137	7	5	28	749	0
1.366	1	6	137	7	3	28	749	0
1.367	1	4	137	8	4	28	749	0
1.367	1	5	137	8	5	28	749	0
1.367	1	6	137	8	3	28	749	0
1.368	1	5	137	9	5	28	1095	0
1.368	1	6	137	9	3	28	1095	0
1.369	1	5	137	10	5	28	1095	0
1.369	1	6	137	10	3	28	1095	0
1.37	1	6	138	1	3	28	2292	0
1.371	1	6	138	2	3	28	2292	0
1.372	1	6	138	3	3	28	2292	0
1.373	1	6	138	4	3	28	2292	0
1.374	1	6	138	5	3	28	2292	0
1.375	1	4	138	6	4	28	749	0
1.375	1	5	138	6	5	28	749	0
1.375	1	6	138	6	3	28	749	0
1.376	1	4	138	7	4	28	749	0
1.376	1	5	138	7	5	28	749	0
1.376	1	6	138	7	3	28	749	0
1.377	1	4	138	8	4	28	749	0
1.377	1	5	138	8	5	28	749	0
1.377	1	6	138	8	3	28	749	0
1.378	1	5	138	9	5	28	1095	0
1.378	1	6	138	9	3	28	1095	0
1.379	1	5	138	10	5	28	1095	0
1.379	1	6	138	10	3	28	1095	0
1.38	1	5	139	1	5	28	1095	0
1.38	1	6	139	1	3	28	1095	0
1.381	1	5	139	2	5	28	1095	0
1.381	1	6	139	2	3	28	1095	0
1.382	1	5	139	3	5	28	1095	0
1.382	1	6	139	3	3	28	1095	0
1.383	1	5	139	4	5	28	1095	0
1.383	1	6	139	4	3	28	1095	0
1.384	1	5	139	5	5	28	1095	0
1.384	1	6	139	5	3	28	1095	0
1.385	1	4	139	6	4	28	749	0
1.385	1	5	139	6	5	28	749	0
1.385	1	6	139	6	3	28	749	0
1.386	1	4	139	7	4	28	749	0
1.386	1	5	139	7	5	28	749	0
1.386	1	6	139	7	3	28	749	0
1.387	1	4	139	8	4	28	749	0
1.387	1	5	139	8	5	28	749	0
1.387	1	6	139	8	3	28	749	0
1.388	1	5	139	9	5	28	1095	0
1.388	1	6	139	9	3	28	1095	0
1.389	1	5	139	10	5	28	1095	0
1.389	1	6	139	10	3	28	1095	0
1.39	1	5	140	1	5	28	1095	0
1.39	1	6	140	1	3	28	1095	0
1.391	1	5	140	2	5	28	1095	0
1.391	1	6	140	2	3	28	1095	0
1.392	1	5	140	3	5	28	1095	0
1.392	1	6	140	3	3	28	1095	0
1.393	1	5	140	4	5	28	1095	0
1.393	1	6	140	4	3	28	1095	0
1.394	1	5	140	5	5	28	1095	0
1.394	1	6	140	5	3	28	1095	0
1.395	1	4	140	6	4	28	749	0
1.395	1	5	140	6	5	28	749	0
1.395	1	6	140	6	3	28	749	0
1.396	1	4	140	7	4	28	749	0
1.396	1	5	140	7	5	28	749	0
1.396	1	6	140	7	3	28	749	0
1.397	1	4	140	8	4	28	749	0
1.397	1	5	140	8	5	28	749	0
1.397	1	6	140	8	3	28	749	0
1.398	1	5	140	9	5	28	1095	0
1.398	1	6	140	9	3	28	1095	0
1.399	1	5	140	10	5	28	1095	0
1.399	1	6	140	10	3	28	1095	0
1.4	1	5	141	1	5	28	1095	0
1.4	1	6	141	1	3	28	1095	0
1.401	1	6	141	2	3	28	2292	0
1.402	1	6	141	3	3	28	2292	0
1.403	1	6	141	4	3	28	2292	0
1.405	1	4	141	6	4	28	749	0
1.405	1	5	141	6	5	28	749	0
1.405	1	6	141	6	3	28	749	0
1.406	1	4	141	7	4	28	1095	0
1.406	1	5	141	7	5	28	1095	0
1.407	1	5	141	8	5	28	1095	0
1.407	1	6	141	8	3	28	1095	0
1.409	1	5	141	10	5	28	1095	0
1.409	1	6	141	10	3	28	1095	0
1.41	1	5	142	1	5	28	1095	0
1.41	1	6	142	1	3	28	1095	0
1.411	1	5	142	2	5	28	2292	0
1.412	1	6	142	3	3	28	1095	0
1.412	1	5	142	3	5	28	1095	0
1.413	1	6	142	4	3	28	1095	0
1.413	1	5	142	4	5	28	1095	0
1.414	1	6	142	5	3	28	1095	0
1.414	1	5	142	5	5	28	1095	0
1.415	1	6	142	6	3	28	749	0
1.415	1	4	142	6	4	28	749	0
1.415	1	5	142	6	5	28	749	0
1.416	1	6	142	7	3	28	749	0
1.416	1	4	142	7	4	28	749	0
1.416	1	5	142	7	5	28	749	0
1.417	1	6	142	8	3	28	749	0
1.417	1	4	142	8	4	28	749	0
1.417	1	5	142	8	5	28	749	0
1.418	1	6	142	9	3	28	1095	0
1.418	1	5	142	9	5	28	1095	0
1.419	1	6	142	10	3	28	1095	0
1.419	1	5	142	10	5	28	1095	0
1.42	1	6	143	1	3	28	2292	0
1.421	1	6	143	2	3	28	2292	0
1.422	1	6	143	3	3	28	2292	0
1.423	1	5	143	4	5	28	1095	0
1.423	1	6	143	4	3	28	1095	0
1.424	1	5	143	5	5	28	1095	0
1.424	1	6	143	5	3	28	1095	0
1.425	1	4	143	6	4	28	749	0
1.425	1	5	143	6	5	28	749	0
1.425	1	6	143	6	3	28	749	0
1.426	1	4	143	7	4	28	749	0
1.426	1	5	143	7	5	28	749	0
1.426	1	6	143	7	3	28	749	0
1.427	1	4	143	8	4	28	749	0
1.427	1	5	143	8	5	28	749	0
1.427	1	6	143	8	3	28	749	0
1.428	1	5	143	9	5	28	1095	0
1.428	1	6	143	9	3	28	1095	0
1.429	1	5	143	10	5	28	1095	0
1.429	1	6	143	10	3	28	1095	0
1.43	1	5	144	1	5	28	1095	0
1.43	1	6	144	1	3	28	1095	0
1.431	1	5	144	2	5	28	1095	0
1.431	1	6	144	2	3	28	1095	0
1.432	1	5	144	3	5	28	1095	0
1.432	1	6	144	3	3	28	1095	0
1.433	1	5	144	4	5	28	1095	0
1.433	1	6	144	4	3	28	1095	0
1.434	1	5	144	5	5	28	1095	0
1.434	1	6	144	5	3	28	1095	0
1.435	1	4	144	6	4	28	749	0
1.435	1	5	144	6	5	28	749	0
1.435	1	6	144	6	3	28	749	0
1.436	1	4	144	7	4	28	749	0
1.436	1	5	144	7	5	28	749	0
1.436	1	6	144	7	3	28	749	0
1.437	1	4	144	8	4	28	749	0
1.437	1	5	144	8	5	28	749	0
1.437	1	6	144	8	3	28	749	0
1.438	1	5	144	9	5	28	1095	0
1.438	1	6	144	9	3	28	1095	0
1.439	1	6	144	10	3	28	2292	0
1.44	1	6	145	1	3	28	2292	0
1.441	1	6	145	2	3	28	2292	0
1.442	1	6	145	3	3	28	2292	0
1.443	1	6	145	4	3	28	2292	0
1.444	1	6	145	5	3	28	2292	0
1.445	1	4	145	6	4	28	749	0
1.445	1	5	145	6	5	28	749	0
1.445	1	6	145	6	3	28	749	0
1.446	1	4	145	7	4	28	749	0
1.446	1	5	145	7	5	28	749	0
1.446	1	6	145	7	3	28	749	0
1.447	1	4	145	8	4	28	749	0
1.447	1	5	145	8	5	28	749	0
1.447	1	6	145	8	3	28	749	0
1.448	1	5	145	9	5	28	1095	0
1.448	1	6	145	9	3	28	1095	0
1.449	1	5	145	10	5	28	1095	0
1.449	1	6	145	10	3	28	1095	0
1.45	1	5	146	1	5	28	1095	0
1.45	1	6	146	1	3	28	1095	0
1.451	1	5	146	2	5	28	1095	0
1.451	1	6	146	2	3	28	1095	0
1.452	1	5	146	3	5	28	1095	0
1.452	1	6	146	3	3	28	1095	0
1.453	1	5	146	4	5	28	1095	0
1.453	1	6	146	4	3	28	1095	0
1.454	1	5	146	5	5	28	1095	0
1.454	1	6	146	5	3	28	1095	0
1.455	1	4	146	6	4	28	749	0
1.455	1	5	146	6	5	28	749	0
1.455	1	6	146	6	3	28	749	0
1.456	1	4	146	7	4	28	749	0
1.456	1	5	146	7	5	28	749	0
1.456	1	6	146	7	3	28	749	0
1.457	1	4	146	8	4	28	749	0
1.457	1	5	146	8	5	28	749	0
1.457	1	6	146	8	3	28	749	0
1.458	1	5	146	9	5	28	1095	0
1.458	1	6	146	9	3	28	1095	0
1.459	1	5	146	10	5	28	1095	0
1.459	1	6	146	10	3	28	1095	0
1.46	1	5	147	1	5	28	1095	0
1.46	1	6	147	1	3	28	1095	0
1.461	1	5	147	2	5	28	1095	0
1.461	1	6	147	2	3	28	1095	0
1.462	1	5	147	3	5	28	1095	0
1.462	1	6	147	3	3	28	1095	0
1.463	1	5	147	4	5	28	1095	0
1.463	1	6	147	4	3	28	1095	0
1.464	1	5	147	5	5	28	1095	0
1.464	1	6	147	5	3	28	1095	0
1.465	1	4	147	6	4	28	749	0
1.465	1	5	147	6	5	28	749	0
1.465	1	6	147	6	3	28	749	0
1.466	1	4	147	7	4	28	749	0
1.466	1	5	147	7	5	28	749	0
1.466	1	6	147	7	3	28	749	0
1.467	1	4	147	8	4	28	749	0
1.467	1	5	147	8	5	28	749	0
1.467	1	6	147	8	3	28	749	0
1.468	1	5	147	9	5	28	1095	0
1.468	1	6	147	9	3	28	1095	0
1.469	1	5	147	10	5	28	1095	0
1.469	1	6	147	10	3	28	1095	0
1.47	1	6	148	1	3	28	2292	0
1.471	1	6	148	2	3	28	2292	0
1.472	1	5	148	3	5	28	1095	0
1.472	1	6	148	3	3	28	1095	0
1.473	1	5	148	4	5	28	1095	0
1.473	1	6	148	4	3	28	1095	0
1.474	1	5	148	5	5	28	1095	0
1.474	1	6	148	5	3	28	1095	0
1.475	1	4	148	6	4	28	749	0
1.475	1	5	148	6	5	28	749	0
1.475	1	6	148	6	3	28	749	0
1.476	1	4	148	7	4	28	749	0
1.476	1	5	148	7	5	28	749	0
1.476	1	6	148	7	3	28	749	0
1.477	1	4	148	8	4	28	749	0
1.477	1	5	148	8	5	28	749	0
1.477	1	6	148	8	3	28	749	0
1.478	1	5	148	9	5	28	1095	0
1.478	1	6	148	9	3	28	1095	0
1.479	1	5	148	10	5	28	1095	0
1.479	1	6	148	10	3	28	1095	0
1.48	1	5	149	1	5	28	1095	0
1.48	1	6	149	1	3	28	1095	0
1.481	1	5	149	2	5	28	1095	0
1.481	1	6	149	2	3	28	1095	0
1.482	1	6	149	3	3	28	2292	0
1.483	1	6	149	4	3	28	2292	0
1.484	1	6	149	5	3	28	2292	0
1.485	1	4	149	6	4	28	749	0
1.485	1	5	149	6	5	28	749	0
1.485	1	6	149	6	3	28	749	0
1.486	1	4	149	7	4	28	749	0
1.486	1	5	149	7	5	28	749	0
1.486	1	6	149	7	3	28	749	0
1.487	1	4	149	8	4	28	749	0
1.487	1	5	149	8	5	28	749	0
1.487	1	6	149	8	3	28	749	0
1.488	1	6	149	9	3	28	2292	0
1.489	1	6	149	10	3	28	2292	0
1.49	1	5	150	1	5	28	1095	0
1.49	1	6	150	1	3	28	1095	0
1.491	1	5	150	2	5	28	1095	0
1.491	1	6	150	2	3	28	1095	0
1.492	1	5	150	3	5	28	1095	0
1.492	1	6	150	3	3	28	1095	0
1.493	1	5	150	4	5	28	1095	0
1.493	1	6	150	4	3	28	1095	0
1.494	1	5	150	5	5	28	1095	0
1.494	1	6	150	5	3	28	1095	0
1.495	1	4	150	6	4	28	749	0
1.495	1	5	150	6	5	28	749	0
1.495	1	6	150	6	3	28	749	0
1.496	1	4	150	7	4	28	749	0
1.496	1	5	150	7	5	28	749	0
1.496	1	6	150	7	3	28	749	0
1.497	1	4	150	8	4	28	749	0
1.497	1	5	150	8	5	28	749	0
1.497	1	6	150	8	3	28	749	0
1.498	1	5	150	9	5	28	1095	0
1.498	1	6	150	9	3	28	1095	0
1.499	1	5	150	10	5	28	1095	0
1.499	1	6	150	10	3	28	1095	0
1.5	1	5	151	1	5	28	1095	0
1.5	1	6	151	1	3	28	1095	0
1.501	1	5	151	2	5	28	1095	0
1.501	1	6	151	2	3	28	1095	0
1.502	1	5	151	3	5	28	1095	0
1.502	1	6	151	3	3	28	1095	0
1.503	1	5	151	4	5	28	1095	0
1.503	1	6	151	4	3	28	1095	0
1.504	1	5	151	5	5	28	1095	0
1.504	1	6	151	5	3	28	1095	0
1.505	1	4	151	6	4	28	749	0
1.505	1	5	151	6	5	28	749	0
1.505	1	6	151	6	3	28	749	0
1.506	1	4	151	7	4	28	749	0
1.506	1	5	151	7	5	28	749	0
1.506	1	6	151	7	3	28	749	0
1.507	1	4	151	8	4	28	749	0
1.507	1	5	151	8	5	28	749	0
1.507	1	6	151	8	3	28	749	0
1.508	1	6	151	9	3	28	2292	0
1.509	1	6	151	10	3	28	2292	0
1.51	1	6	152	1	3	28	2292	0
1.511	1	6	152	2	3	28	2292	0
1.512	1	6	152	3	3	28	2292	0
1.513	1	6	152	4	3	28	2292	0
1.514	1	6	152	5	3	28	2292	0
1.515	1	4	152	6	4	28	749	0
1.515	1	5	152	6	5	28	749	0
1.515	1	6	152	6	3	28	749	0
1.516	1	4	152	7	4	28	749	0
1.516	1	5	152	7	5	28	749	0
1.516	1	6	152	7	3	28	749	0
1.517	1	4	152	8	4	28	749	0
1.517	1	5	152	8	5	28	749	0
1.517	1	6	152	8	3	28	749	0
1.518	1	5	152	9	5	28	1095	0
1.518	1	6	152	9	3	28	1095	0
1.519	1	5	152	10	5	28	2292	0
1.52	1	5	153	1	5	28	2292	0
1.521	1	6	153	2	3	28	1095	0
1.521	1	5	153	2	5	28	1095	0
1.522	1	6	153	3	3	28	1095	0
1.522	1	5	153	3	5	28	1095	0
1.523	1	6	153	4	3	28	1095	0
1.523	1	5	153	4	5	28	1095	0
1.524	1	6	153	5	3	28	1095	0
1.524	1	5	153	5	5	28	1095	0
1.525	1	6	153	6	3	28	749	0
1.525	1	4	153	6	4	28	749	0
1.525	1	5	153	6	5	28	749	0
1.526	1	6	153	7	3	28	749	0
1.526	1	4	153	7	4	28	749	0
1.526	1	5	153	7	5	28	749	0
1.527	1	6	153	8	3	28	749	0
1.527	1	4	153	8	4	28	749	0
1.527	1	5	153	8	5	28	749	0
1.528	1	6	153	9	3	28	1095	0
1.528	1	5	153	9	5	28	1095	0
1.529	1	6	153	10	3	28	1095	0
1.529	1	5	153	10	5	28	1095	0
1.53	1	6	154	1	3	28	1095	0
1.53	1	5	154	1	5	28	1095	0
1.531	1	6	154	2	3	28	1095	0
1.531	1	5	154	2	5	28	1095	0
1.532	1	6	154	3	3	28	2292	0
1.533	1	6	154	4	3	28	2292	0
1.534	1	6	154	5	3	28	2292	0
1.535	1	4	154	6	4	28	749	0
1.535	1	5	154	6	5	28	749	0
1.535	1	6	154	6	3	28	749	0
1.536	1	4	154	7	4	28	749	0
1.536	1	5	154	7	5	28	749	0
1.536	1	6	154	7	3	28	749	0
1.537	1	4	154	8	4	28	749	0
1.537	1	5	154	8	5	28	749	0
1.537	1	6	154	8	3	28	749	0
1.538	1	5	154	9	5	28	1095	0
1.538	1	6	154	9	3	28	1095	0
1.539	1	6	154	10	3	28	2292	0
1.54	1	5	155	1	5	28	1095	0
1.54	1	6	155	1	3	28	1095	0
1.541	1	5	155	2	5	28	1095	0
1.541	1	6	155	2	3	28	1095	0
1.542	1	5	155	3	5	28	1095	0
1.542	1	6	155	3	3	28	1095	0
1.543	1	5	155	4	5	28	1095	0
1.543	1	6	155	4	3	28	1095	0
1.544	1	5	155	5	5	28	1095	0
1.544	1	6	155	5	3	28	1095	0
1.545	1	4	155	6	4	28	749	0
1.545	1	5	155	6	5	28	749	0
1.545	1	6	155	6	3	28	749	0
1.546	1	4	155	7	4	28	749	0
1.546	1	5	155	7	5	28	749	0
1.546	1	6	155	7	3	28	749	0
1.547	1	4	155	8	4	28	749	0
1.547	1	5	155	8	5	28	749	0
1.547	1	6	155	8	3	28	749	0
1.548	1	5	155	9	5	28	1095	0
1.548	1	6	155	9	3	28	1095	0
1.549	1	5	155	10	5	28	1095	0
1.549	1	6	155	10	3	28	1095	0
1.55	1	5	156	1	5	28	1095	0
1.55	1	6	156	1	3	28	1095	0
1.551	1	5	156	2	5	28	1095	0
1.551	1	6	156	2	3	28	1095	0
1.552	1	5	156	3	5	28	1095	0
1.552	1	6	156	3	3	28	1095	0
1.553	1	5	156	4	5	28	1095	0
1.553	1	6	156	4	3	28	1095	0
1.554	1	5	156	5	5	28	1095	0
1.554	1	6	156	5	3	28	1095	0
1.555	1	4	156	6	4	28	749	0
1.555	1	5	156	6	5	28	749	0
1.555	1	6	156	6	3	28	749	0
1.556	1	4	156	7	4	28	749	0
1.556	1	5	156	7	5	28	749	0
1.556	1	6	156	7	3	28	749	0
1.557	1	4	156	8	4	28	749	0
1.557	1	5	156	8	5	28	749	0
1.557	1	6	156	8	3	28	749	0
1.558	1	6	156	9	3	28	2292	0
1.559	1	6	156	10	3	28	2292	0
1.56	1	6	157	1	3	28	2292	0
1.561	1	6	157	2	3	28	2292	0
1.562	1	6	157	3	3	28	2292	0
1.563	1	6	157	4	3	28	2292	0
1.564	1	6	157	5	3	28	2292	0
1.565	1	4	157	6	4	28	749	0
1.565	1	5	157	6	5	28	749	0
1.565	1	6	157	6	3	28	749	0
1.566	1	4	157	7	4	28	749	0
1.566	1	5	157	7	5	28	749	0
1.566	1	6	157	7	3	28	749	0
1.567	1	4	157	8	4	28	749	0
1.567	1	5	157	8	5	28	749	0
1.567	1	6	157	8	3	28	749	0
1.568	1	5	157	9	5	28	1095	0
1.568	1	6	157	9	3	28	1095	0
1.569	1	5	157	10	5	28	1095	0
1.569	1	6	157	10	3	28	1095	0
1.57	1	5	158	1	5	28	1095	0
1.57	1	6	158	1	3	28	1095	0
1.571	1	5	158	2	5	28	1095	0
1.571	1	6	158	2	3	28	1095	0
1.572	1	5	158	3	5	28	1095	0
1.572	1	6	158	3	3	28	1095	0
1.573	1	5	158	4	5	28	1095	0
1.573	1	6	158	4	3	28	1095	0
1.574	1	5	158	5	5	28	1095	0
1.574	1	6	158	5	3	28	1095	0
1.575	1	4	158	6	4	28	749	0
1.575	1	5	158	6	5	28	749	0
1.575	1	6	158	6	3	28	749	0
1.576	1	4	158	7	4	28	749	0
1.576	1	5	158	7	5	28	749	0
1.576	1	6	158	7	3	28	749	0
1.577	1	4	158	8	4	28	749	0
1.577	1	5	158	8	5	28	749	0
1.577	1	6	158	8	3	28	749	0
1.578	1	5	158	9	5	28	1095	0
1.578	1	6	158	9	3	28	1095	0
1.579	1	5	158	10	5	28	1095	0
1.579	1	6	158	10	3	28	1095	0
1.58	1	5	159	1	5	28	1095	0
1.58	1	6	159	1	3	28	1095	0
1.581	1	5	159	2	5	28	1095	0
1.581	1	6	159	2	3	28	1095	0
1.582	1	5	159	3	5	28	1095	0
1.582	1	6	159	3	3	28	1095	0
1.583	1	5	159	4	5	28	1095	0
1.583	1	6	159	4	3	28	1095	0
1.584	1	5	159	5	5	28	1095	0
1.584	1	6	159	5	3	28	1095	0
1.585	1	4	159	6	4	28	749	0
1.585	1	5	159	6	5	28	749	0
1.585	1	6	159	6	3	28	749	0
1.586	1	4	159	7	4	28	749	0
1.586	1	5	159	7	5	28	749	0
1.586	1	6	159	7	3	28	749	0
1.587	1	4	159	8	4	28	749	0
1.587	1	5	159	8	5	28	749	0
1.587	1	6	159	8	3	28	749	0
1.588	1	5	159	9	5	28	1095	0
1.588	1	6	159	9	3	28	1095	0
1.589	1	5	159	10	5	28	1095	0
1.589	1	6	159	10	3	28	1095	0
1.59	1	5	160	1	5	28	1095	0
1.59	1	6	160	1	3	28	1095	0
1.591	1	6	160	2	3	28	2292	0
1.592	1	6	160	3	3	28	2292	0
1.593	1	6	160	4	3	28	2292	0
1.594	1	6	160	5	3	28	2292	0
1.595	1	4	160	6	4	28	749	0
1.595	1	5	160	6	5	28	749	0
1.595	1	6	160	6	3	28	749	0
1.596	1	4	160	7	4	28	749	0
1.596	1	5	160	7	5	28	749	0
1.596	1	6	160	7	3	28	749	0
1.597	1	4	160	8	4	28	749	0
1.597	1	5	160	8	5	28	749	0
1.597	1	6	160	8	3	28	749	0
1.598	1	6	160	9	3	28	2292	0
1.599	1	5	160	10	5	28	1095	0
1.599	1	6	160	10	3	28	1095	0
1.6	1	5	161	1	5	28	1095	0
1.6	1	6	161	1	3	28	1095	0
1.601	1	5	161	2	5	28	1095	0
1.601	1	6	161	2	3	28	1095	0
1.602	1	5	161	3	5	28	1095	0
1.602	1	6	161	3	3	28	1095	0
1.603	1	5	161	4	5	28	1095	0
1.603	1	6	161	4	3	28	1095	0
1.604	1	5	161	5	5	28	1095	0
1.604	1	6	161	5	3	28	1095	0
1.605	1	4	161	6	4	28	749	0
1.605	1	5	161	6	5	28	749	0
1.605	1	6	161	6	3	28	749	0
1.606	1	4	161	7	4	28	749	0
1.606	1	5	161	7	5	28	749	0
1.606	1	6	161	7	3	28	749	0
1.607	1	4	161	8	4	28	749	0
1.607	1	5	161	8	5	28	749	0
1.607	1	6	161	8	3	28	749	0
1.608	1	5	161	9	5	28	1095	0
1.608	1	6	161	9	3	28	1095	0
1.609	1	5	161	10	5	28	1095	0
1.609	1	6	161	10	3	28	1095	0
1.61	1	5	162	1	5	28	1095	0
1.61	1	6	162	1	3	28	1095	0
1.611	1	5	162	2	5	28	1095	0
1.611	1	6	162	2	3	28	1095	0
1.612	1	5	162	3	5	28	1095	0
1.612	1	6	162	3	3	28	1095	0
1.613	1	5	162	4	5	28	1095	0
1.613	1	6	162	4	3	28	1095	0
1.614	1	5	162	5	5	28	1095	0
1.614	1	6	162	5	3	28	1095	0
1.615	1	4	162	6	4	28	749	0
1.615	1	5	162	6	5	28	749	0
1.615	1	6	162	6	3	28	749	0
1.616	1	4	162	7	4	28	749	0
1.616	1	5	162	7	5	28	749	0
1.616	1	6	162	7	3	28	749	0
1.617	1	4	162	8	4	28	749	0
1.617	1	5	162	8	5	28	749	0
1.617	1	6	162	8	3	28	749	0
1.618	1	5	162	9	5	28	1095	0
1.618	1	6	162	9	3	28	1095	0
1.619	1	6	162	10	3	28	2292	0
1.62	1	6	163	1	3	28	2292	0
1.621	1	6	163	2	3	28	2292	0
1.622	1	6	163	3	3	28	2292	0
1.623	1	6	163	4	3	28	2292	0
1.624	1	6	163	5	3	28	2292	0
1.625	1	4	163	6	4	28	749	0
1.625	1	5	163	6	5	28	749	0
1.625	1	6	163	6	3	28	749	0
1.626	1	4	163	7	4	28	749	0
1.626	1	5	163	7	5	28	749	0
1.626	1	6	163	7	3	28	749	0
1.627	1	4	163	8	4	28	749	0
1.627	1	5	163	8	5	28	749	0
1.627	1	6	163	8	3	28	749	0
1.628	1	5	163	9	5	28	1095	0
1.628	1	6	163	9	3	28	1095	0
1.629	1	5	163	10	5	28	1095	0
1.629	1	6	163	10	3	28	1095	0
1.63	1	5	164	1	5	28	1095	0
1.63	1	6	164	1	3	28	1095	0
1.631	1	5	164	2	5	28	1095	0
1.631	1	6	164	2	3	28	1095	0
1.632	1	5	164	3	5	28	1095	0
1.632	1	6	164	3	3	28	1095	0
1.633	1	5	164	4	5	28	1095	0
1.633	1	6	164	4	3	28	1095	0
1.634	1	5	164	5	5	28	1095	0
1.634	1	6	164	5	3	28	1095	0
1.635	1	4	164	6	4	28	749	0
1.635	1	5	164	6	5	28	749	0
1.635	1	6	164	6	3	28	749	0
1.636	1	4	164	7	4	28	749	0
1.636	1	5	164	7	5	28	749	0
1.636	1	6	164	7	3	28	749	0
1.637	1	4	164	8	4	28	749	0
1.637	1	5	164	8	5	28	749	0
1.637	1	6	164	8	3	28	749	0
1.638	1	5	164	9	5	28	1095	0
1.638	1	6	164	9	3	28	1095	0
1.639	1	5	164	10	5	28	1095	0
1.639	1	6	164	10	3	28	1095	0
1.64	1	5	165	1	5	28	1095	0
1.64	1	6	165	1	3	28	1095	0
1.641	1	5	165	2	5	28	1095	0
1.641	1	6	165	2	3	28	1095	0
1.642	1	5	165	3	5	28	1095	0
1.642	1	6	165	3	3	28	1095	0
1.643	1	5	165	4	5	28	1095	0
1.643	1	6	165	4	3	28	1095	0
1.644	1	5	165	5	5	28	1095	0
1.644	1	6	165	5	3	28	1095	0
1.645	1	4	165	6	4	28	749	0
1.645	1	5	165	6	5	28	749	0
1.645	1	6	165	6	3	28	749	0
1.646	1	4	165	7	4	28	749	0
1.646	1	5	165	7	5	28	749	0
1.646	1	6	165	7	3	28	749	0
1.647	1	4	165	8	4	28	749	0
1.647	1	5	165	8	5	28	749	0
1.647	1	6	165	8	3	28	749	0
1.648	1	5	165	9	5	28	1095	0
1.648	1	6	165	9	3	28	1095	0
1.649	1	5	165	10	5	28	2292	0
1.652	1	6	166	3	3	28	2292	0
1.653	1	6	166	4	3	28	2292	0
1.654	1	6	166	5	3	28	2292	0
1.655	1	4	166	6	4	28	749	0
1.655	1	5	166	6	5	28	749	0
1.655	1	6	166	6	3	28	749	0
1.656	1	4	166	7	4	28	749	0
1.656	1	5	166	7	5	28	749	0
1.656	1	6	166	7	3	28	749	0
1.657	1	4	166	8	4	28	1095	0
1.657	1	6	166	8	3	28	1095	0
1.658	1	5	166	9	5	28	1095	0
1.658	1	6	166	9	3	28	1095	0
1.659	1	5	166	10	5	28	1095	0
1.659	1	6	166	10	3	28	1095	0
1.66	1	5	167	1	5	28	1095	0
1.66	1	6	167	1	3	28	1095	0
1.661	1	5	167	2	5	28	2292	0
1.662	1	5	167	3	5	28	2292	0
1.663	1	6	167	4	3	28	1095	0
1.663	1	5	167	4	5	28	1095	0
1.664	1	6	167	5	3	28	1095	0
1.664	1	5	167	5	5	28	1095	0
1.665	1	6	167	6	3	28	749	0
1.665	1	4	167	6	4	28	749	0
1.665	1	5	167	6	5	28	749	0
1.666	1	6	167	7	3	28	749	0
1.666	1	4	167	7	4	28	749	0
1.666	1	5	167	7	5	28	749	0
1.667	1	6	167	8	3	28	749	0
1.667	1	4	167	8	4	28	749	0
1.667	1	5	167	8	5	28	749	0
1.668	1	6	167	9	3	28	1095	0
1.668	1	5	167	9	5	28	1095	0
1.669	1	6	167	10	3	28	1095	0
1.669	1	5	167	10	5	28	1095	0
1.67	1	6	168	1	3	28	2292	0
1.671	1	6	168	2	3	28	2292	0
1.672	1	6	168	3	3	28	2292	0
1.673	1	6	168	4	3	28	2292	0
1.674	1	6	168	5	3	28	2292	0
