% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
7.387	1	1	739	8	1	28	2196	0	0	0
7.387	2	4	739	8	3	28	2196	0	0	0
7.388	1	1	739	9	1	28	2196	0	0	0
7.388	2	4	739	9	3	28	2196	0	0	0
7.389	2	4	739	10	3	14	775	0	0	0
7.394	1	1	740	5	1	28	2196	0	0	0
7.395	1	1	740	6	1	28	2196	0	0	0
7.395	2	4	740	6	3	28	2196	0	0	0
7.396	2	4	740	7	3	14	775	0	0	0
7.402	1	1	741	3	1	28	2196	0	0	0
7.402	2	4	741	3	3	28	2196	0	0	0
7.403	1	1	741	4	1	28	2196	0	0	0
7.408	2	4	741	9	3	28	2196	0	0	0
7.409	2	4	741	10	3	28	2196	0	0	0
7.413	1	1	742	4	1	28	2196	0	0	0
7.414	2	4	742	5	3	28	2196	0	0	0
7.42	2	4	743	1	3	28	2196	0	0	0
7.423	1	1	743	4	1	28	2196	0	0	0
7.426	2	4	743	7	3	28	2196	0	0	0
7.431	2	4	744	2	3	28	2196	0	0	0
7.433	1	1	744	4	1	28	2196	0	0	0
7.438	2	4	744	9	3	28	2196	0	0	0
7.443	1	1	745	4	1	28	2196	0	0	0
7.444	2	4	745	5	3	28	2196	0	0	0
7.449	2	4	745	10	3	28	2196	0	0	0
7.453	1	1	746	4	1	28	2196	0	0	0
7.455	2	4	746	6	3	28	2196	0	0	0
7.461	2	4	747	2	3	28	2196	0	0	0
7.463	1	1	747	4	1	28	2196	0	0	0
7.467	2	4	747	8	3	28	2196	0	0	0
7.473	1	1	748	4	1	28	2196	0	0	0
7.473	2	4	748	4	3	28	2196	0	0	0
7.479	2	4	748	10	3	28	2196	0	0	0
7.48	1	1	749	1	1	28	2196	0	0	0
7.48	2	4	749	1	3	28	2196	0	0	0
7.483	1	1	749	4	1	28	2196	0	0	0
7.485	2	4	749	6	3	28	2196	0	0	0
7.487	1	1	749	8	1	28	2196	0	0	0
7.487	2	4	749	8	3	28	2196	0	0	0
7.49	2	4	750	1	3	28	2196	0	0	0
7.493	1	1	750	4	1	28	2196	0	0	0
7.494	1	1	750	5	1	28	2196	0	0	0
7.497	2	4	750	8	3	28	2196	0	0	0
7.502	2	4	751	3	3	28	2196	0	0	0
7.503	1	1	751	4	1	28	2196	0	0	0
7.508	2	4	751	9	3	28	2196	0	0	0
7.513	1	1	752	4	1	28	2196	0	0	0
7.515	2	4	752	6	3	28	2196	0	0	0
7.52	2	4	753	1	3	28	2196	0	0	0
7.523	1	1	753	4	1	28	2196	0	0	0
7.526	2	4	753	7	3	28	2196	0	0	0
7.531	2	4	754	2	3	28	2196	0	0	0
7.533	1	1	754	4	1	28	2196	0	0	0
7.538	2	4	754	9	3	28	2196	0	0	0
7.543	1	1	755	4	1	28	2196	0	0	0
7.544	2	4	755	5	3	28	2196	0	0	0
7.549	2	4	755	10	3	28	2196	0	0	0
7.553	1	1	756	4	1	28	2196	0	0	0
7.556	2	4	756	7	3	28	2196	0	0	0
7.561	2	4	757	2	3	28	2196	0	0	0
7.563	1	1	757	4	1	28	2196	0	0	0
7.567	2	4	757	8	3	28	2196	0	0	0
7.573	1	1	758	4	1	28	2196	0	0	0
7.573	2	4	758	4	3	28	2196	0	0	0
7.579	2	4	758	10	3	28	2196	0	0	0
7.58	1	1	759	1	1	28	2196	0	0	0
7.58	2	4	759	1	3	28	2196	0	0	0
7.583	1	1	759	4	1	28	2196	0	0	0
7.585	2	4	759	6	3	28	2196	0	0	0
7.587	1	1	759	8	1	28	2196	0	0	0
7.587	2	4	759	8	3	28	2196	0	0	0
7.591	2	4	760	2	3	28	2196	0	0	0
7.593	1	1	760	4	1	28	2196	0	0	0
7.594	1	1	760	5	1	28	2196	0	0	0
7.597	2	4	760	8	3	28	2196	0	0	0
7.603	1	1	761	4	1	28	2196	0	0	0
7.603	2	4	761	4	3	28	2196	0	0	0
7.609	2	4	761	10	3	28	2196	0	0	0
7.61	1	1	762	1	1	28	2196	0	0	0
7.61	2	4	762	1	3	28	2196	0	0	0
7.613	1	1	762	4	1	28	2196	0	0	0
7.615	2	4	762	6	3	28	2196	0	0	0
7.617	1	1	762	8	1	28	2196	0	0	0
7.617	2	4	762	8	3	28	2196	0	0	0
7.62	2	4	763	1	3	28	2196	0	0	0
7.623	1	1	763	4	1	28	2196	0	0	0
7.624	1	1	763	5	1	28	2196	0	0	0
7.626	2	4	763	7	3	28	2196	0	0	0
7.632	2	4	764	3	3	28	2196	0	0	0
7.633	1	1	764	4	1	28	2196	0	0	0
7.638	2	4	764	9	3	28	2196	0	0	0
7.643	1	1	765	4	1	28	2196	0	0	0
7.644	2	4	765	5	3	28	2196	0	0	0
7.65	2	4	766	1	3	28	2196	0	0	0
7.653	1	1	766	4	1	28	2196	0	0	0
7.656	2	4	766	7	3	28	2196	0	0	0
7.661	2	4	767	2	3	28	2196	0	0	0
7.663	1	1	767	4	1	28	2196	0	0	0
7.668	2	4	767	9	3	28	2196	0	0	0
7.673	1	1	768	4	1	28	2196	0	0	0
7.674	2	4	768	5	3	28	2196	0	0	0
7.679	2	4	768	10	3	28	2196	0	0	0
7.683	1	1	769	4	1	28	2196	0	0	0
7.686	2	4	769	7	3	28	2196	0	0	0
7.691	2	4	770	2	3	28	2196	0	0	0
7.693	1	1	770	4	1	28	2196	0	0	0
7.697	2	4	770	8	3	28	2196	0	0	0
7.703	1	1	771	4	1	28	2196	0	0	0
7.703	2	4	771	4	3	28	2196	0	0	0
7.709	2	4	771	10	3	28	2196	0	0	0
7.71	1	1	772	1	1	28	2196	0	0	0
7.71	2	4	772	1	3	28	2196	0	0	0
7.713	1	1	772	4	1	28	2196	0	0	0
7.715	2	4	772	6	3	28	2196	0	0	0
7.717	1	1	772	8	1	28	2196	0	0	0
7.717	2	4	772	8	3	28	2196	0	0	0
7.72	2	4	773	1	3	28	2196	0	0	0
7.723	1	1	773	4	1	28	2196	0	0	0
7.724	1	1	773	5	1	28	2196	0	0	0
7.727	2	4	773	8	3	28	2196	0	0	0
7.732	2	4	774	3	3	28	2196	0	0	0
7.733	1	1	774	4	1	28	2196	0	0	0
7.738	2	4	774	9	3	28	2196	0	0	0
7.743	1	1	775	4	1	28	2196	0	0	0
7.745	2	4	775	6	3	28	2196	0	0	0
7.75	2	4	776	1	3	28	2196	0	0	0
7.753	1	1	776	4	1	28	2196	0	0	0
7.756	2	4	776	7	3	28	2196	0	0	0
7.762	2	4	777	3	3	28	2196	0	0	0
7.763	1	1	777	4	1	28	2196	0	0	0
7.768	2	4	777	9	3	28	2196	0	0	0
7.773	1	1	778	4	1	28	2196	0	0	0
7.774	2	4	778	5	3	28	2196	0	0	0
7.78	2	4	779	1	3	28	2196	0	0	0
7.783	1	1	779	4	1	28	2196	0	0	0
7.786	2	4	779	7	3	28	2196	0	0	0
7.791	2	4	780	2	3	28	2196	0	0	0
7.793	1	1	780	4	1	28	2196	0	0	0
7.797	2	4	780	8	3	28	2196	0	0	0
7.803	1	1	781	4	1	28	2196	0	0	0
7.803	2	4	781	4	3	28	2196	0	0	0
7.809	2	4	781	10	3	28	2196	0	0	0
7.81	1	1	782	1	1	28	2196	0	0	0
7.81	2	4	782	1	3	28	2196	0	0	0
7.813	1	1	782	4	1	28	2196	0	0	0
7.815	2	4	782	6	3	28	2196	0	0	0
7.817	1	1	782	8	1	28	2196	0	0	0
7.817	2	4	782	8	3	28	2196	0	0	0
7.821	2	4	783	2	3	28	2196	0	0	0
7.823	1	1	783	4	1	28	2196	0	0	0
7.824	1	1	783	5	1	28	2196	0	0	0
7.827	2	4	783	8	3	28	2196	0	0	0
7.833	1	1	784	4	1	28	2196	0	0	0
7.833	2	4	784	4	3	28	2196	0	0	0
7.839	2	4	784	10	3	28	2196	0	0	0
7.84	1	1	785	1	1	28	2196	0	0	0
7.84	2	4	785	1	3	28	2196	0	0	0
7.843	1	1	785	4	1	28	2196	0	0	0
7.845	2	4	785	6	3	28	2196	0	0	0
7.847	1	1	785	8	1	28	2196	0	0	0
7.847	2	4	785	8	3	28	2196	0	0	0
7.85	2	4	786	1	3	28	2196	0	0	0
7.853	1	1	786	4	1	28	2196	0	0	0
7.854	1	1	786	5	1	28	2196	0	0	0
7.857	2	4	786	8	3	28	2196	0	0	0
7.862	2	4	787	3	3	28	2196	0	0	0
7.863	1	1	787	4	1	28	2196	0	0	0
7.868	2	4	787	9	3	28	2196	0	0	0
7.873	1	1	788	4	1	28	2196	0	0	0
7.875	2	4	788	6	3	28	2196	0	0	0
7.88	2	4	789	1	3	28	2196	0	0	0
7.883	1	1	789	4	1	28	2196	0	0	0
7.886	2	4	789	7	3	28	2196	0	0	0
7.891	2	4	790	2	3	28	2196	0	0	0
7.893	1	1	790	4	1	28	2196	0	0	0
7.898	2	4	790	9	3	28	2196	0	0	0
7.903	1	1	791	4	1	28	2196	0	0	0
7.904	2	4	791	5	3	28	2196	0	0	0
7.909	2	4	791	10	3	28	2196	0	0	0
7.913	1	1	792	4	1	28	2196	0	0	0
7.916	2	4	792	7	3	28	2196	0	0	0
7.921	2	4	793	2	3	28	2196	0	0	0
7.923	1	1	793	4	1	28	2196	0	0	0
7.927	2	4	793	8	3	28	2196	0	0	0
7.933	1	1	794	4	1	28	2196	0	0	0
7.933	2	4	794	4	3	28	2196	0	0	0
7.939	2	4	794	10	3	28	2196	0	0	0
7.94	1	1	795	1	1	28	2196	0	0	0
7.94	2	4	795	1	3	28	2196	0	0	0
7.943	1	1	795	4	1	28	2196	0	0	0
7.945	2	4	795	6	3	28	2196	0	0	0
7.947	1	1	795	8	1	28	2196	0	0	0
7.947	2	4	795	8	3	28	2196	0	0	0
7.951	2	4	796	2	3	28	2196	0	0	0
7.953	1	1	796	4	1	28	2196	0	0	0
7.954	1	1	796	5	1	28	2196	0	0	0
7.957	2	4	796	8	3	28	2196	0	0	0
7.962	2	4	797	3	3	28	2196	0	0	0
7.963	1	1	797	4	1	28	2196	0	0	0
7.968	2	4	797	9	3	28	2196	0	0	0
7.973	1	1	798	4	1	28	2196	0	0	0
7.975	2	4	798	6	3	28	2196	0	0	0
7.98	2	4	799	1	3	28	2196	0	0	0
7.983	1	1	799	4	1	28	2196	0	0	0
7.986	2	4	799	7	3	28	2196	0	0	0
7.992	2	4	800	3	3	28	2196	0	0	0
7.993	1	1	800	4	1	28	2196	0	0	0
7.998	2	4	800	9	3	28	2196	0	0	0
8.003	1	1	801	4	1	28	2196	0	0	0
8.004	2	4	801	5	3	28	2196	0	0	0
8.01	2	4	802	1	3	28	2196	0	0	0
8.012	2	6	802	3	1	28	2196	0	0	0
8.014	1	1	802	5	1	28	2196	0	0	0
8.016	2	4	802	7	3	28	2196	0	0	0
8.021	2	4	803	2	3	28	2196	0	0	0
8.023	1	1	803	4	1	28	2196	0	0	0
8.028	2	4	803	9	3	28	2196	0	0	0
8.033	1	1	804	4	1	28	2196	0	0	0
8.034	2	4	804	5	3	28	2196	0	0	0
8.039	2	4	804	10	3	28	2196	0	0	0
8.043	1	1	805	4	1	28	2196	0	0	0
8.045	2	4	805	6	3	28	2196	0	0	0
8.051	2	4	806	2	3	28	2196	0	0	0
8.053	1	1	806	4	1	28	2196	0	0	0
8.057	2	4	806	8	3	28	2196	0	0	0
8.063	1	1	807	4	1	28	2196	0	0	0
8.063	2	4	807	4	3	28	2196	0	0	0
8.069	2	4	807	10	3	28	2196	0	0	0
8.07	1	1	808	1	1	28	2196	0	0	0
8.07	2	4	808	1	3	28	2196	0	0	0
8.073	1	1	808	4	1	28	2196	0	0	0
8.075	2	4	808	6	3	28	2196	0	0	0
8.077	1	1	808	8	1	28	2196	0	0	0
8.077	2	4	808	8	3	28	2196	0	0	0
8.08	2	4	809	1	3	28	2196	0	0	0
8.083	1	1	809	4	1	28	2196	0	0	0
8.084	1	1	809	5	1	28	2196	0	0	0
8.087	2	4	809	8	3	28	2196	0	0	0
8.092	2	4	810	3	3	28	2196	0	0	0
8.093	1	1	810	4	1	28	2196	0	0	0
8.098	2	4	810	9	3	28	2196	0	0	0
8.103	1	1	811	4	1	28	2196	0	0	0
8.105	2	4	811	6	3	28	2196	0	0	0
8.11	2	4	812	1	3	28	2196	0	0	0
8.113	1	1	812	4	1	28	2196	0	0	0
8.116	2	4	812	7	3	28	2196	0	0	0
8.121	2	4	813	2	3	28	2196	0	0	0
8.123	1	1	813	4	1	28	2196	0	0	0
8.128	2	4	813	9	3	28	2196	0	0	0
8.133	1	1	814	4	1	28	2196	0	0	0
8.134	2	4	814	5	3	28	2196	0	0	0
8.139	2	4	814	10	3	28	2196	0	0	0
8.143	1	1	815	4	1	28	2196	0	0	0
8.146	2	4	815	7	3	28	2196	0	0	0
8.151	2	4	816	2	3	28	2196	0	0	0
8.153	1	1	816	4	1	28	2196	0	0	0
8.157	2	4	816	8	3	28	2196	0	0	0
8.163	1	1	817	4	1	28	2196	0	0	0
8.163	2	4	817	4	3	28	2196	0	0	0
8.169	2	4	817	10	3	28	2196	0	0	0
8.17	1	1	818	1	1	28	2196	0	0	0
8.17	2	4	818	1	3	28	2196	0	0	0
8.173	1	1	818	4	1	28	2196	0	0	0
8.175	2	4	818	6	3	28	2196	0	0	0
8.177	1	1	818	8	1	28	2196	0	0	0
8.177	2	4	818	8	3	28	2196	0	0	0
8.181	2	4	819	2	3	28	2196	0	0	0
8.183	1	1	819	4	1	28	2196	0	0	0
8.184	1	1	819	5	1	28	2196	0	0	0
8.187	2	4	819	8	3	28	2196	0	0	0
8.193	1	1	820	4	1	28	2196	0	0	0
8.193	2	4	820	4	3	28	2196	0	0	0
8.199	2	4	820	10	3	28	2196	0	0	0
8.2	1	1	821	1	1	28	2196	0	0	0
8.2	2	4	821	1	3	28	2196	0	0	0
8.203	1	1	821	4	1	28	2196	0	0	0
8.205	2	4	821	6	3	28	2196	0	0	0
8.207	1	1	821	8	1	28	2196	0	0	0
8.207	2	4	821	8	3	28	2196	0	0	0
8.21	2	4	822	1	3	28	2196	0	0	0
8.213	1	1	822	4	1	28	2196	0	0	0
8.214	1	1	822	5	1	28	2196	0	0	0
8.216	2	4	822	7	3	28	2196	0	0	0
8.222	2	4	823	3	3	28	2196	0	0	0
8.223	1	1	823	4	1	28	2196	0	0	0
8.228	2	4	823	9	3	28	2196	0	0	0
8.233	1	1	824	4	1	28	2196	0	0	0
8.234	2	4	824	5	3	28	2196	0	0	0
8.24	2	4	825	1	3	28	2196	0	0	0
8.243	1	1	825	4	1	28	2196	0	0	0
8.246	2	4	825	7	3	28	2196	0	0	0
8.251	2	4	826	2	3	28	2196	0	0	0
8.253	1	1	826	4	1	28	2196	0	0	0
8.258	2	4	826	9	3	28	2196	0	0	0
8.263	1	1	827	4	1	28	2196	0	0	0
8.264	2	4	827	5	3	28	2196	0	0	0
8.269	2	4	827	10	3	28	2196	0	0	0
8.273	1	1	828	4	1	28	2196	0	0	0
8.276	2	4	828	7	3	28	2196	0	0	0
8.281	2	4	829	2	3	28	2196	0	0	0
8.283	1	1	829	4	1	28	2196	0	0	0
8.287	2	4	829	8	3	28	2196	0	0	0
8.293	1	1	830	4	1	28	2196	0	0	0
8.293	2	4	830	4	3	28	2196	0	0	0
8.299	2	4	830	10	3	28	2196	0	0	0
8.3	1	1	831	1	1	28	2196	0	0	0
8.3	2	4	831	1	3	28	2196	0	0	0
8.303	1	1	831	4	1	28	2196	0	0	0
8.305	2	4	831	6	3	28	2196	0	0	0
8.307	1	1	831	8	1	28	2196	0	0	0
8.307	2	4	831	8	3	28	2196	0	0	0
8.31	2	4	832	1	3	28	2196	0	0	0
8.313	1	1	832	4	1	28	2196	0	0	0
8.314	1	1	832	5	1	28	2196	0	0	0
8.317	2	4	832	8	3	28	2196	0	0	0
8.322	2	4	833	3	3	28	2196	0	0	0
8.323	1	1	833	4	1	28	2196	0	0	0
8.329	2	4	833	10	3	28	2196	0	0	0
8.333	1	1	834	4	1	28	2196	0	0	0
8.339	2	4	834	10	3	28	2196	0	0	0
8.343	1	1	835	4	1	28	2196	0	0	0
8.348	2	4	835	9	3	28	2196	0	0	0
8.353	1	1	836	4	1	28	2196	0	0	0
8.358	2	4	836	9	3	28	2196	0	0	0
8.363	1	1	837	4	1	28	2196	0	0	0
8.368	2	4	837	9	3	28	2196	0	0	0
8.373	1	1	838	4	1	28	2196	0	0	0
8.378	2	4	838	9	3	28	2196	0	0	0
8.383	1	1	839	4	1	28	2196	0	0	0
8.388	2	4	839	9	3	28	2196	0	0	0
8.393	1	1	840	4	1	28	2196	0	0	0
8.397	2	4	840	8	3	28	2196	0	0	0
8.403	1	1	841	4	1	28	2196	0	0	0
8.407	2	4	841	8	3	28	2196	0	0	0
8.413	1	1	842	4	1	28	2196	0	0	0
8.417	2	4	842	8	3	28	2196	0	0	0
8.423	1	1	843	4	1	28	2196	0	0	0
8.427	2	4	843	8	3	28	2196	0	0	0
8.433	1	1	844	4	1	28	2196	0	0	0
8.436	2	4	844	7	3	28	2196	0	0	0
8.443	1	1	845	4	1	28	2196	0	0	0
8.446	2	4	845	7	3	28	2196	0	0	0
8.453	1	1	846	4	1	28	2196	0	0	0
8.456	2	4	846	7	3	28	2196	0	0	0
8.463	1	1	847	4	1	28	2196	0	0	0
8.466	2	4	847	7	3	28	2196	0	0	0
8.473	1	1	848	4	1	28	2196	0	0	0
8.476	2	4	848	7	3	28	2196	0	0	0
8.483	1	1	849	4	1	28	2196	0	0	0
8.485	2	4	849	6	3	28	2196	0	0	0
8.493	1	1	850	4	1	28	2196	0	0	0
8.495	2	4	850	6	3	28	2196	0	0	0
8.503	1	1	851	4	1	28	2196	0	0	0
8.505	2	4	851	6	3	28	2196	0	0	0
8.513	1	1	852	4	1	28	2196	0	0	0
8.515	2	4	852	6	3	28	2196	0	0	0
8.523	1	1	853	4	1	28	2196	0	0	0
8.524	2	4	853	5	3	28	2196	0	0	0
8.533	1	1	854	4	1	28	2196	0	0	0
8.534	2	4	854	5	3	28	2196	0	0	0
8.543	1	1	855	4	1	28	2196	0	0	0
8.544	2	4	855	5	3	28	2196	0	0	0
8.553	1	1	856	4	1	28	2196	0	0	0
8.553	2	4	856	4	3	28	2196	0	0	0
8.56	1	1	857	1	1	28	2196	0	0	0
8.56	2	4	857	1	3	28	2196	0	0	0
8.563	1	1	857	4	1	28	2196	0	0	0
8.563	2	4	857	4	3	28	2196	0	0	0
8.567	1	1	857	8	1	28	2196	0	0	0
8.567	2	4	857	8	3	28	2196	0	0	0
8.57	1	1	858	1	1	28	2196	0	0	0
8.57	2	4	858	1	3	28	2196	0	0	0
8.573	1	1	858	4	1	28	2196	0	0	0
8.573	2	4	858	4	3	28	2196	0	0	0
8.574	1	1	858	5	1	28	2196	0	0	0
8.577	1	1	858	8	1	28	2196	0	0	0
8.577	2	4	858	8	3	28	2196	0	0	0
8.58	1	1	859	1	1	28	2196	0	0	0
8.58	2	4	859	1	3	28	2196	0	0	0
8.582	2	4	859	3	3	28	2196	0	0	0
8.583	1	1	859	4	1	28	2196	0	0	0
8.584	1	1	859	5	1	28	2196	0	0	0
8.587	1	1	859	8	1	28	2196	0	0	0
8.587	2	4	859	8	3	28	2196	0	0	0
8.592	2	4	860	3	3	28	2196	0	0	0
8.593	1	1	860	4	1	28	2196	0	0	0
8.594	1	1	860	5	1	28	2196	0	0	0
8.602	2	4	861	3	3	28	2196	0	0	0
8.603	1	1	861	4	1	28	2196	0	0	0
8.611	2	4	862	2	3	28	2196	0	0	0
8.613	1	1	862	4	1	28	2196	0	0	0
8.621	2	4	863	2	3	28	2196	0	0	0
8.623	1	1	863	4	1	28	2196	0	0	0
8.631	2	4	864	2	3	28	2196	0	0	0
8.633	1	1	864	4	1	28	2196	0	0	0
8.641	2	4	865	2	3	28	2196	0	0	0
8.643	1	1	865	4	1	28	2196	0	0	0
8.65	2	4	866	1	3	28	2196	0	0	0
8.653	1	1	866	4	1	28	2196	0	0	0
8.66	2	4	867	1	3	28	2196	0	0	0
8.663	1	1	867	4	1	28	2196	0	0	0
8.67	2	4	868	1	3	28	2196	0	0	0
8.673	1	1	868	4	1	28	2196	0	0	0
8.68	2	4	869	1	3	28	2196	0	0	0
8.683	1	1	869	4	1	28	2196	0	0	0
8.69	2	4	870	1	3	28	2196	0	0	0
8.693	1	1	870	4	1	28	2196	0	0	0
8.699	2	4	870	10	3	28	2196	0	0	0
8.703	1	1	871	4	1	28	2196	0	0	0
8.709	2	4	871	10	3	28	2196	0	0	0
8.713	1	1	872	4	1	28	2196	0	0	0
8.719	2	4	872	10	3	28	2196	0	0	0
8.723	1	1	873	4	1	28	2196	0	0	0
8.729	2	4	873	10	3	28	2196	0	0	0
8.733	1	1	874	4	1	28	2196	0	0	0
8.738	2	4	874	9	3	28	2196	0	0	0
8.743	1	1	875	4	1	28	2196	0	0	0
8.748	2	4	875	9	3	28	2196	0	0	0
8.753	1	1	876	4	1	28	2196	0	0	0
8.758	2	4	876	9	3	28	2196	0	0	0
8.763	1	1	877	4	1	28	2196	0	0	0
8.768	2	4	877	9	3	28	2196	0	0	0
8.773	1	1	878	4	1	28	2196	0	0	0
8.778	2	4	878	9	3	28	2196	0	0	0
8.783	1	1	879	4	1	28	2196	0	0	0
8.787	2	4	879	8	3	28	2196	0	0	0
8.793	1	1	880	4	1	28	2196	0	0	0
8.797	2	4	880	8	3	28	2196	0	0	0
8.803	1	1	881	4	1	28	2196	0	0	0
8.807	2	4	881	8	3	28	2196	0	0	0
8.813	1	1	882	4	1	28	2196	0	0	0
8.817	2	4	882	8	3	28	2196	0	0	0
8.823	1	1	883	4	1	28	2196	0	0	0
8.826	2	4	883	7	3	28	2196	0	0	0
8.833	1	1	884	4	1	28	2196	0	0	0
8.836	2	4	884	7	3	28	2196	0	0	0
8.843	1	1	885	4	1	28	2196	0	0	0
8.846	2	4	885	7	3	28	2196	0	0	0
8.853	1	1	886	4	1	28	2196	0	0	0
8.856	2	4	886	7	3	28	2196	0	0	0
8.863	1	1	887	4	1	28	2196	0	0	0
8.866	2	4	887	7	3	28	2196	0	0	0
8.873	1	1	888	4	1	28	2196	0	0	0
8.875	2	4	888	6	3	28	2196	0	0	0
8.883	1	1	889	4	1	28	2196	0	0	0
8.885	2	4	889	6	3	28	2196	0	0	0
8.893	1	1	890	4	1	28	2196	0	0	0
8.895	2	4	890	6	3	28	2196	0	0	0
8.903	1	1	891	4	1	28	2196	0	0	0
8.905	2	4	891	6	3	28	2196	0	0	0
8.913	1	1	892	4	1	28	2196	0	0	0
8.914	2	4	892	5	3	28	2196	0	0	0
8.923	1	1	893	4	1	28	2196	0	0	0
8.924	2	4	893	5	3	28	2196	0	0	0
8.933	1	1	894	4	1	28	2196	0	0	0
8.934	2	4	894	5	3	28	2196	0	0	0
8.943	1	1	895	4	1	28	2196	0	0	0
8.943	2	4	895	4	3	28	2196	0	0	0
8.95	1	1	896	1	1	28	2196	0	0	0
8.95	2	4	896	1	3	28	2196	0	0	0
8.953	1	1	896	4	1	28	2196	0	0	0
8.953	2	4	896	4	3	28	2196	0	0	0
8.957	1	1	896	8	1	28	2196	0	0	0
8.957	2	4	896	8	3	28	2196	0	0	0
8.96	1	1	897	1	1	28	2196	0	0	0
8.96	2	4	897	1	3	28	2196	0	0	0
8.963	1	1	897	4	1	28	2196	0	0	0
8.963	2	4	897	4	3	28	2196	0	0	0
8.964	1	1	897	5	1	28	2196	0	0	0
8.967	1	1	897	8	1	28	2196	0	0	0
8.967	2	4	897	8	3	28	2196	0	0	0
8.97	1	1	898	1	1	28	2196	0	0	0
8.97	2	4	898	1	3	28	2196	0	0	0
8.972	2	4	898	3	3	28	2196	0	0	0
8.973	1	1	898	4	1	28	2196	0	0	0
8.974	1	1	898	5	1	28	2196	0	0	0
8.977	1	1	898	8	1	28	2196	0	0	0
8.977	2	4	898	8	3	28	2196	0	0	0
8.982	2	4	899	3	3	28	2196	0	0	0
8.983	1	1	899	4	1	28	2196	0	0	0
8.984	1	1	899	5	1	28	2196	0	0	0
8.991	2	4	900	2	3	28	2196	0	0	0
8.993	1	1	900	4	1	28	2196	0	0	0
9.001	2	4	901	2	3	28	2196	0	0	0
9.003	1	1	901	4	1	28	2196	0	0	0
9.011	2	4	902	2	3	28	2196	0	0	0
9.012	2	5	902	3	2	28	2196	0	0	0
9.022	2	4	903	3	3	28	2196	0	0	0
9.026	1	1	903	7	1	28	2196	0	0	0
9.026	2	6	903	7	1	28	2196	0	0	0
9.027	1	1	903	8	1	28	2196	0	0	0
9.032	2	4	904	3	3	28	2196	0	0	0
9.033	1	1	904	4	1	28	2196	0	0	0
9.033	2	6	904	4	1	28	2196	0	0	0
9.034	1	1	904	5	1	6	309	0	0	0
9.035	1	1	904	6	1	6	309	0	0	0
9.036	1	1	904	7	1	28	2196	0	0	0
9.04	1	1	905	1	1	28	2196	0	0	0
9.042	2	4	905	3	3	28	2196	0	0	0
9.043	1	1	905	4	1	28	2196	0	0	0
9.052	2	4	906	3	3	28	2196	0	0	0
9.053	1	1	906	4	1	28	2196	0	0	0
9.061	2	4	907	2	3	28	2196	0	0	0
9.063	1	1	907	4	1	28	2196	0	0	0
9.071	2	4	908	2	3	28	2196	0	0	0
9.073	1	1	908	4	1	28	2196	0	0	0
9.081	2	4	909	2	3	28	2196	0	0	0
9.083	1	1	909	4	1	28	2196	0	0	0
9.091	2	4	910	2	3	28	2196	0	0	0
9.093	1	1	910	4	1	28	2196	0	0	0
9.1	2	4	911	1	3	28	2196	0	0	0
9.103	1	1	911	4	1	28	2196	0	0	0
9.11	2	4	912	1	3	28	2196	0	0	0
9.113	1	1	912	4	1	28	2196	0	0	0
9.12	2	4	913	1	3	28	2196	0	0	0
9.123	1	1	913	4	1	28	2196	0	0	0
9.13	2	4	914	1	3	28	2196	0	0	0
9.133	1	1	914	4	1	28	2196	0	0	0
9.14	2	4	915	1	3	28	2196	0	0	0
9.143	1	1	915	4	1	28	2196	0	0	0
9.149	2	4	915	10	3	28	2196	0	0	0
9.153	1	1	916	4	1	28	2196	0	0	0
9.159	2	4	916	10	3	28	2196	0	0	0
9.163	1	1	917	4	1	28	2196	0	0	0
9.169	2	4	917	10	3	28	2196	0	0	0
9.173	1	1	918	4	1	28	2196	0	0	0
9.179	2	4	918	10	3	28	2196	0	0	0
9.183	1	1	919	4	1	28	2196	0	0	0
9.188	2	4	919	9	3	28	2196	0	0	0
9.193	1	1	920	4	1	28	2196	0	0	0
9.198	2	4	920	9	3	28	2196	0	0	0
9.203	1	1	921	4	1	28	2196	0	0	0
9.208	2	4	921	9	3	28	2196	0	0	0
9.213	1	1	922	4	1	28	2196	0	0	0
9.218	2	4	922	9	3	28	2196	0	0	0
9.223	1	1	923	4	1	28	2196	0	0	0
9.228	2	4	923	9	3	28	2196	0	0	0
9.233	1	1	924	4	1	28	2196	0	0	0
9.237	2	4	924	8	3	28	2196	0	0	0
9.243	1	1	925	4	1	28	2196	0	0	0
9.247	2	4	925	8	3	28	2196	0	0	0
9.253	1	1	926	4	1	28	2196	0	0	0
9.257	2	4	926	8	3	28	2196	0	0	0
9.263	1	1	927	4	1	28	2196	0	0	0
9.267	2	4	927	8	3	28	2196	0	0	0
9.273	1	1	928	4	1	28	2196	0	0	0
9.276	2	4	928	7	3	28	2196	0	0	0
9.283	1	1	929	4	1	28	2196	0	0	0
9.286	2	4	929	7	3	28	2196	0	0	0
9.293	1	1	930	4	1	28	2196	0	0	0
9.296	2	4	930	7	3	28	2196	0	0	0
9.303	1	1	931	4	1	28	2196	0	0	0
9.306	2	4	931	7	3	28	2196	0	0	0
9.313	1	1	932	4	1	28	2196	0	0	0
9.316	2	4	932	7	3	28	2196	0	0	0
9.323	1	1	933	4	1	28	2196	0	0	0
9.325	2	4	933	6	3	28	2196	0	0	0
